!Series_title	"The fibrosis-targeted collagen/integrins gene profile predicts risk of metastasis in pulmonary neuroendocrine neoplasms"
"C06"	1.97	2.97	6.00	7.00	3.96	6.00	5.99	2.96	7.00	4.99	4.97	4.99	6.00	7.98	4.99	6.00	7.97	6.98	5.97	4.99	7.98	6.99	2.97	5.98	4.99	8.99	7.98	5.99	7.00	6.99	4.96	7.99	6.97	5.98	5.04	5.98	5.99	7.99	7.99	7.00	6.98	6.98	5.98	7.98	6.97	7.97	7.99	8.99
"C07"	6.96	4.96	6.98	6.98	5.95	5.98	8.98	1.96	6.97	5.97	5.96	4.96	9.00	10.97	7.98	8.49	11.97	13.97	11.94	8.95	10.98	6.93	6.97	9.97	5.97	9.98	7.98	7.09	6.97	7.98	5.95	10.00	7.96	6.98	6.98	6.98	5.98	8.97	10.98	6.98	6.97	7.97	5.98	7.98	7.96	5.96	8.98	10.98
"C08"	5.99	3.98	5.00	7.00	4.97	5.99	5.99	2.96	4.99	5.99	6.00	5.98	6.00	5.98	6.00	7.98	8.99	8.99	6.98	4.97	9.01	6.98	4.97	6.98	6.99	8.00	6.99	6.99	7.99	7.99	6.97	7.99	7.99	5.01	5.17	6.99	7.00	6.99	8.98	4.99	6.00	7.99	6.98	7.00	7.98	5.99	8.00	10.00
"C09"	1.99	1.98	3.00	4.99	2.97	3.99	3.99	0.97	2.99	3.99	3.98	5.98	6.00	4.99	3.00	6.99	6.98	7.99	4.97	2.97	6.99	5.99	1.97	4.98	4.99	7.99	5.99	6.00	4.99	4.99	3.96	6.00	4.98	5.98	5.16	4.00	6.00	6.00	5.99	3.99	4.98	6.00	5.07	6.00	5.97	5.97	5.99	7.00
"C10"	2.99	2.98	5.02	5.00	2.99	4.01	4.01	1.99	3.00	3.99	3.00	5.00	4.01	8.99	1.00	7.03	5.00	5.99	9.98	-0.02	6.02	4.02	-0.01	4.99	6.00	6.99	5.00	4.01	7.00	7.01	5.98	7.01	6.99	4.00	2.99	4.99	5.01	6.00	8.99	4.01	3.00	7.99	4.98	5.00	8.01	4.00	7.00	9.00
"C11"	14.16	12.10	5.98	7.99	4.94	7.98	8.97	10.21	8.97	6.98	8.97	10.04	7.97	6.32	10.98	12.21	12.98	6.45	7.98	14.21	14.01	11.34	14.95	13.05	15.22	10.21	11.20	12.23	14.23	14.12	12.98	10.22	12.23	11.21	5.18	14.22	10.07	10.96	10.21	9.09	10.98	15.15	9.98	11.00	13.04	11.07	12.20	9.96
"C12"	2.97	2.96	2.98	5.99	3.95	3.99	2.99	4.96	3.98	0.97	9.96	3.97	1.98	7.98	8.98	4.98	11.99	5.98	6.95	9.95	9.99	11.09	6.97	10.96	2.99	3.98	5.98	3.99	3.98	3.99	3.95	4.98	3.97	1.97	4.97	3.97	4.98	3.98	4.97	3.98	4.97	3.97	4.98	5.98	4.98	3.96	5.98	5.98
"D01"	10.99	4.00	6.01	8.01	5.98	6.01	8.00	5.00	7.99	3.00	7.00	3.00	7.04	9.98	10.00	11.01	12.99	10.00	7.00	12.98	12.00	7.98	9.98	10.99	3.00	9.00	7.00	7.98	5.00	5.99	4.99	8.00	5.99	5.05	6.98	4.99	8.01	8.00	8.99	8.01	7.01	6.00	5.98	9.04	5.00	8.00	8.01	8.01
"D02"	-1.01	-0.01	2.00	4.01	-0.03	3.00	2.00	0.97	3.98	1.99	2.99	5.97	4.99	7.98	3.01	4.98	7.98	8.97	8.97	0.97	7.99	6.99	1.98	4.98	6.99	7.98	6.99	5.00	7.99	6.98	5.95	7.98	7.97	3.98	5.00	5.97	6.99	4.99	9.97	4.98	3.98	7.99	9.98	6.98	8.99	3.98	10.00	9.98
"D03"	6.97	5.97	7.01	6.98	4.95	6.99	7.98	2.96	5.97	5.98	3.97	6.97	7.98	10.98	8.99	12.00	9.97	8.89	9.96	9.96	11.99	11.15	5.96	10.98	5.98	8.98	7.99	5.99	7.99	6.98	5.96	7.98	6.97	6.98	4.98	5.97	6.99	7.99	9.97	4.99	5.98	6.97	6.98	7.98	7.97	5.96	8.98	8.99
"D04"	12.99	8.98	9.00	9.02	6.99	8.01	7.00	10.18	8.98	7.98	10.00	9.00	9.01	13.07	14.01	8.84	12.99	11.21	11.20	10.99	11.98	11.06	7.97	6.98	14.99	8.98	7.98	7.09	14.00	14.00	14.97	10.07	10.21	9.98	11.98	10.21	11.00	11.08	11.21	7.00	6.98	13.00	7.98	5.98	4.98	8.04	12.06	5.98
"D05"	8.99	6.97	5.99	7.98	5.95	5.99	7.99	3.96	6.99	7.98	5.99	7.98	12.22	7.98	9.99	10.98	11.97	11.99	10.96	9.98	13.99	10.99	8.97	11.97	6.98	8.99	11.28	6.99	9.98	8.99	6.95	10.00	7.97	5.23	5.11	9.98	9.14	5.98	10.97	5.98	7.98	9.98	6.98	9.13	11.97	7.97	11.98	8.99
"D06"	5.97	2.97	4.98	6.99	4.95	6.00	8.04	1.97	6.98	4.98	4.97	2.97	5.98	9.98	6.99	8.99	10.98	12.98	8.96	5.95	11.98	11.01	2.97	7.97	3.99	10.00	5.99	7.07	4.99	5.98	3.95	7.98	5.97	5.20	3.99	3.98	7.99	7.99	8.99	6.98	6.98	5.98	0.22	8.00	6.97	7.97	8.99	7.99
"D07"	9.03	8.01	11.02	11.03	11.00	11.03	11.03	8.00	12.01	8.02	10.08	9.02	9.04	13.21	15.06	10.15	14.15	9.98	10.00	11.23	14.06	10.21	13.00	13.10	10.01	7.98	11.15	7.14	12.01	13.01	11.00	12.00	13.01	10.07	12.98	12.01	7.98	9.07	13.08	9.13	11.07	13.02	9.07	6.98	12.01	9.15	12.12	14.02
"D08"	10.99	8.02	10.02	12.00	10.00	12.01	11.00	8.97	12.99	10.99	10.03	10.07	12.03	11.00	13.00	11.00	14.05	14.08	11.00	13.98	12.00	11.00	10.98	13.05	12.00	11.21	12.98	12.98	14.00	14.00	11.97	11.98	12.98	12.98	11.98	12.99	11.21	10.98	9.98	8.98	8.98	10.98	10.21	8.98	7.98	10.15	7.98	15.06
"D09"	11.97	9.98	11.08	10.99	6.96	9.99	12.06	7.97	10.98	7.98	10.12	9.98	9.00	13.17	10.99	12.18	14.11	13.95	12.08	11.96	14.08	6.98	7.96	12.01	8.00	8.99	9.98	11.20	10.99	11.98	8.95	9.89	13.00	10.98	11.00	9.98	8.98	11.16	13.08	6.89	8.15	11.98	7.98	6.98	11.98	7.08	12.19	14.00
"D10"	7.99	5.99	9.02	10.00	6.97	9.02	10.01	7.96	9.99	7.98	9.98	8.98	9.00	11.98	8.99	8.99	10.98	10.98	7.97	8.99	10.98	10.99	6.98	7.98	9.99	10.21	8.98	7.98	11.99	12.01	9.97	11.07	11.98	11.08	10.98	9.98	10.98	11.05	11.98	9.07	11.07	13.00	8.98	7.98	9.96	10.96	11.99	12.99
"D11"	0.98	2.98	4.00	6.99	2.96	5.00	3.99	5.00	7.00	4.00	4.97	3.99	6.00	6.01	3.01	7.99	10.00	8.97	6.98	2.96	7.98	8.00	2.98	6.97	3.99	7.98	5.99	5.01	4.99	4.99	3.96	6.99	4.97	3.98	4.98	3.99	5.00	5.99	8.00	7.01	3.99	5.98	6.98	6.02	5.97	5.00	7.00	8.00
"D12"	8.98	7.99	11.01	11.00	6.98	10.02	12.03	3.97	8.98	8.00	7.98	6.99	11.01	13.02	10.01	12.00	10.99	14.08	11.96	10.98	12.99	10.20	6.98	9.98	7.99	12.00	11.11	8.98	12.00	11.00	7.96	9.98	10.98	11.00	8.98	9.98	9.07	8.07	12.98	9.01	8.16	11.00	11.00	8.98	10.98	8.07	12.17	12.99
"E01"	6.02	7.02	8.01	9.03	6.99	9.04	8.02	6.99	8.99	7.02	10.00	9.00	9.03	8.00	13.02	12.06	13.00	14.12	8.00	9.99	14.00	9.98	8.99	12.99	11.01	10.00	11.00	7.01	10.00	11.01	9.97	10.08	10.99	9.98	10.98	12.00	8.01	10.00	11.00	8.01	8.98	13.00	7.98	9.00	11.99	7.99	12.01	14.03
"E02"	3.97	3.97	6.99	6.99	4.95	6.99	6.99	5.96	6.98	5.99	7.97	5.97	6.99	9.97	5.99	9.99	9.97	9.99	8.96	4.97	9.99	8.99	4.96	6.97	5.99	7.98	9.99	4.99	6.98	7.98	6.97	9.98	7.97	2.98	4.98	6.97	5.99	7.99	8.97	7.97	5.98	8.98	6.98	6.98	7.97	4.97	8.98	9.98
"E03"	2.99	2.01	5.01	5.99	3.97	6.02	4.99	4.00	5.97	5.01	5.99	6.99	6.04	8.00	4.99	8.02	8.98	8.97	6.99	4.98	9.00	8.98	2.98	5.99	5.99	8.99	9.00	7.01	6.99	6.99	5.97	10.00	6.98	7.98	6.98	5.99	9.18	6.99	8.99	7.98	7.99	7.99	9.07	7.98	7.98	8.20	10.01	10.00
"E04"	1.98	0.98	4.02	5.00	2.97	3.98	4.00	1.96	5.00	4.00	2.98	1.97	4.99	4.98	2.99	6.99	6.98	6.99	3.99	1.97	6.97	5.98	-0.03	3.98	3.99	5.99	4.00	1.99	5.00	4.99	3.97	6.01	4.98	3.99	3.01	3.98	2.99	3.99	6.98	4.00	2.99	7.00	0.05	3.99	5.97	2.98	4.99	8.00
"E05"	-0.03	0.97	1.99	4.99	2.96	3.99	2.99	1.96	3.98	2.98	3.96	3.97	3.99	4.97	2.98	6.00	5.97	5.97	3.97	1.96	5.99	3.99	0.96	3.97	4.98	3.98	4.98	3.98	3.98	3.99	3.95	4.98	4.98	1.98	2.98	3.97	3.99	3.98	4.97	3.97	2.99	4.97	4.98	3.98	4.97	1.97	4.99	5.98
"E06"	4.97	4.98	7.00	8.00	6.98	7.99	8.01	2.97	8.00	6.99	6.00	2.98	7.99	3.98	5.00	4.99	6.98	6.99	-1.03	1.98	6.99	6.00	5.98	5.98	7.01	5.99	5.00	2.99	5.99	4.99	5.98	5.01	4.99	3.99	2.98	5.99	3.00	4.99	5.99	1.98	3.00	5.99	3.98	3.99	5.98	2.99	5.00	6.99
"E07"	7.97	3.97	8.99	8.98	6.96	7.99	11.97	0.96	9.98	5.97	10.07	6.99	10.01	7.97	9.99	11.98	9.97	10.48	6.96	8.96	11.98	8.89	7.96	8.97	4.99	6.46	7.98	7.98	5.97	6.98	4.96	7.98	5.97	6.98	5.98	6.98	6.98	8.99	10.97	6.98	6.98	7.98	5.98	9.06	7.97	5.96	10.98	10.99
"E08"	3.98	2.97	5.00	5.99	4.96	5.99	4.99	4.98	7.00	5.98	5.99	8.00	8.00	2.98	8.02	5.00	6.97	6.98	3.96	5.96	7.98	4.99	5.98	5.98	8.98	5.99	9.00	4.99	7.99	7.99	7.96	5.99	7.98	4.98	3.98	7.97	7.99	7.00	7.98	5.98	6.01	8.98	3.98	6.99	8.99	5.97	6.98	8.98
"E09"	1.97	1.98	4.99	4.99	3.96	4.99	4.98	2.96	4.98	3.98	4.97	5.99	5.99	5.98	4.99	6.00	8.99	7.98	4.96	4.98	7.98	6.98	2.96	4.98	5.98	13.20	6.99	5.00	6.98	6.98	5.95	8.98	6.98	4.97	5.00	5.98	7.00	5.98	7.98	6.98	5.98	7.98	4.98	7.98	7.97	6.97	7.98	8.98
"E10"	13.01	11.01	11.15	12.16	12.03	13.05	12.10	10.07	14.06	13.03	10.15	10.15	12.16	13.18	14.02	12.16	14.17	14.16	12.15	13.00	14.07	11.21	11.00	13.15	15.01	10.21	11.17	11.98	14.13	14.09	13.99	10.21	13.14	11.98	13.00	14.00	11.07	11.21	13.16	9.16	9.07	15.03	10.98	9.18	13.14	8.17	12.16	15.16
"E11"	5.98	6.98	6.98	8.99	7.96	6.99	6.99	3.97	6.99	5.98	5.99	9.97	8.00	7.98	10.00	8.00	10.97	11.97	9.96	8.98	9.98	8.98	5.97	7.97	7.98	9.98	10.98	6.98	9.98	8.98	7.95	9.00	8.97	5.06	5.15	6.98	7.99	7.98	8.98	6.98	6.98	9.98	6.98	7.00	9.97	5.96	8.00	10.00
"E12"	10.99	9.01	11.01	12.00	8.98	10.01	12.05	8.98	11.99	8.99	10.00	8.99	10.01	13.01	11.01	11.99	13.99	13.99	9.97	10.98	14.19	9.98	8.98	11.99	10.00	11.98	11.10	7.03	12.00	13.00	10.98	10.98	11.99	10.98	12.98	11.99	9.98	11.10	9.98	10.98	8.11	11.99	7.98	6.98	13.07	9.96	10.98	14.01
"F01"	14.10	8.97	11.22	12.10	9.96	12.98	12.21	10.12	14.05	10.99	10.17	10.13	10.99	9.94	15.08	12.02	14.16	13.23	9.98	13.98	9.98	9.93	14.96	10.20	15.10	13.20	10.21	10.98	11.21	11.98	14.96	13.07	9.98	8.98	11.98	14.11	8.98	9.96	7.98	8.89	7.98	15.11	9.98	5.98	6.98	5.98	4.96	7.96
"F02"	0.99	1.00	3.01	3.00	1.99	3.01	4.02	-2.03	3.00	3.01	0.98	3.99	6.04	5.99	4.00	7.01	6.98	7.99	6.99	3.97	7.00	5.99	1.98	5.00	2.99	5.99	4.99	3.99	3.99	4.00	2.97	5.00	3.98	3.99	2.99	4.00	5.02	5.00	5.99	1.98	3.00	3.99	4.98	3.99	4.99	3.98	5.00	7.00
"F03"	7.99	-0.01	5.00	5.00	7.01	6.00	5.01	1.97	8.99	7.01	3.98	6.99	8.02	0.98	9.01	6.01	10.98	10.99	6.97	9.97	11.01	5.99	5.98	9.01	7.99	5.99	8.99	5.01	8.00	10.00	8.97	9.01	7.99	7.98	5.11	11.98	7.01	4.00	8.99	0.99	8.01	10.98	3.98	7.00	9.99	5.99	11.01	11.00
"F04"	1.97	1.97	3.99	5.99	2.95	3.98	3.98	2.96	4.98	2.98	4.98	3.97	3.99	6.98	2.99	6.99	6.98	8.98	5.96	2.97	7.98	6.99	1.97	6.98	3.99	5.98	5.00	4.00	3.98	4.99	3.96	6.99	4.97	4.99	5.00	3.98	3.99	4.98	7.98	4.99	3.98	5.98	5.98	4.98	5.97	3.97	5.99	6.99
"F05"	9.97	8.99	10.98	11.00	9.95	11.01	7.98	9.97	8.98	8.99	9.99	10.11	9.99	9.98	11.01	11.99	12.97	11.98	12.00	8.97	10.99	11.03	10.98	11.97	12.99	10.14	11.20	12.30	12.99	13.00	12.95	10.15	11.98	10.21	10.98	11.98	10.07	9.99	9.97	9.00	8.25	13.98	0.18	9.10	13.01	7.07	11.99	11.99
"F06"	-0.02	-1.01	0.00	0.99	1.98	3.00	0.99	0.97	2.97	3.98	1.97	3.98	6.00	3.97	6.00	10.00	8.97	10.98	8.97	3.96	8.99	5.99	4.97	7.98	4.99	2.99	3.98	-0.05	5.99	4.98	5.98	3.98	4.98	-2.03	-3.02	4.97	2.00	1.99	6.97	0.98	0.97	6.99	-4.04	1.98	6.99	-0.03	4.98	6.98
"F07"	1.97	2.99	3.99	2.99	2.96	3.99	3.98	0.96	3.99	3.98	3.99	3.98	5.00	7.98	6.00	7.00	9.98	11.98	7.96	4.96	8.98	8.99	3.96	6.97	4.99	8.99	7.00	3.98	5.98	4.98	3.95	6.99	4.97	4.98	4.99	3.97	5.99	4.98	7.99	4.99	3.98	6.99	5.98	6.99	6.97	5.96	6.99	7.99
"F08"	7.97	5.97	6.00	7.98	4.95	8.99	6.99	7.97	5.97	7.98	5.97	6.97	7.98	9.97	4.98	7.97	13.99	13.97	12.13	-0.04	11.98	6.99	10.96	13.03	5.97	9.98	8.98	7.01	7.98	7.98	7.95	8.99	6.98	4.00	5.20	7.97	5.99	7.99	9.98	5.98	7.00	7.98	4.98	6.99	7.97	5.96	7.99	9.98
"F09"	7.98	4.96	8.98	7.98	4.94	6.99	8.99	1.96	4.98	4.98	5.96	4.99	5.98	9.97	6.97	10.98	10.98	11.97	7.95	6.96	10.97	9.97	2.96	6.97	4.98	7.98	6.97	5.98	6.97	7.99	4.95	6.99	6.97	5.09	4.97	5.97	7.98	7.98	9.96	5.97	6.97	7.97	6.98	7.99	7.96	6.96	7.98	7.98
"F10"	1.97	4.97	4.00	5.00	6.96	4.98	4.00	6.97	4.99	5.99	7.99	5.97	7.00	5.97	8.01	10.98	10.98	11.97	8.96	8.96	12.00	9.98	6.98	8.97	4.98	7.98	5.98	3.99	6.98	5.98	5.97	5.99	5.99	4.98	2.97	4.97	5.01	5.99	8.97	4.98	3.98	7.99	5.98	4.98	7.97	3.97	7.99	9.98
"F11"	6.97	4.96	6.98	8.99	6.96	7.98	7.97	4.96	8.96	6.97	6.96	7.96	9.01	12.97	8.97	10.99	11.96	13.98	9.95	7.95	10.98	7.98	6.96	8.97	8.97	9.99	11.07	7.10	10.97	9.97	7.94	9.98	10.96	5.09	6.98	8.96	9.00	7.97	10.96	7.96	5.98	10.96	0.06	9.00	11.96	6.96	11.97	11.97
"F12"	7.00	4.99	9.01	9.02	5.99	7.02	9.02	2.99	7.00	6.00	7.00	8.00	8.01	7.99	6.01	12.00	9.99	10.00	7.98	4.99	10.00	10.00	1.99	6.99	7.01	10.03	10.01	7.03	10.01	9.01	6.98	9.00	8.99	7.07	5.17	7.99	8.98	9.00	9.99	6.00	8.00	9.00	8.98	9.01	10.00	6.99	10.01	10.00
"G01"	1.00	-0.02	2.99	3.99	2.97	5.01	4.00	3.97	5.98	6.00	6.97	7.98	11.01	7.98	9.00	8.99	10.98	11.98	10.97	7.98	11.98	9.99	7.98	8.98	8.99	9.98	10.00	7.17	9.98	9.98	9.96	10.02	9.98	5.03	5.98	9.99	8.99	9.99	9.97	7.98	8.98	11.99	7.98	7.99	10.98	6.98	9.99	11.99
"G02"	7.97	2.97	10.01	10.00	5.97	8.00	11.98	6.98	8.97	5.98	10.12	8.97	6.99	13.31	12.99	7.89	14.08	12.98	12.98	12.96	14.02	11.20	7.97	13.05	11.99	10.23	11.23	10.21	12.99	14.13	10.95	10.98	13.04	11.98	12.98	13.97	12.98	11.98	13.04	10.98	11.07	13.00	8.98	7.98	9.98	8.32	6.07	14.98
"G03"	4.00	2.99	5.01	6.00	3.98	6.03	5.00	3.97	4.99	2.99	6.01	3.99	6.02	6.98	4.03	6.00	5.99	5.99	1.98	2.98	6.99	4.00	1.98	3.99	4.01	6.00	6.00	5.00	5.01	5.00	3.97	6.01	4.99	5.00	5.02	2.99	5.00	5.99	4.99	6.00	4.99	6.01	5.98	6.01	5.00	4.98	4.99	7.01
"G04"	11.97	8.98	9.87	12.24	9.96	10.99	12.02	5.96	8.98	8.98	8.98	8.84	10.99	13.06	13.00	6.98	12.98	14.08	11.00	13.98	14.08	10.20	11.96	10.97	11.98	12.98	10.98	10.98	14.08	14.07	13.05	11.21	10.21	10.98	11.07	10.98	12.98	11.96	13.07	11.98	10.98	12.99	10.98	8.98	7.98	10.07	11.07	15.18
"G05"	6.98	6.99	7.98	7.98	8.97	7.98	7.98	4.99	6.99	6.98	6.97	10.02	11.99	5.98	9.98	11.98	10.98	13.97	8.96	10.95	12.99	10.98	9.96	11.97	9.99	9.01	10.99	8.98	9.98	12.00	10.96	9.99	10.96	9.98	10.98	10.97	9.09	9.98	10.98	7.98	8.11	11.99	10.98	9.02	10.97	8.05	11.98	11.98
"G06"	1.97	0.98	2.00	3.00	1.98	1.99	4.00	-2.03	1.98	1.98	-0.02	1.00	4.02	3.98	3.00	7.01	6.98	7.98	6.97	2.97	5.99	6.00	0.97	4.99	0.00	2.98	3.00	0.97	0.98	0.99	-0.04	3.00	0.97	1.98	1.98	0.98	2.00	1.99	3.98	2.00	0.98	1.99	0.03	2.99	2.99	1.98	2.99	2.99
"G07"	0.97	1.97	3.98	4.98	4.96	3.98	3.97	3.96	3.98	4.98	4.96	5.96	6.00	7.97	3.98	5.98	7.97	8.97	4.95	2.95	7.97	6.98	3.96	4.97	6.98	8.98	7.97	4.98	7.98	7.98	6.95	7.98	8.96	4.97	6.98	5.97	6.99	5.98	7.98	7.97	5.98	9.98	6.98	6.98	7.97	5.97	7.99	9.98
"G08"	9.00	11.00	11.16	12.14	12.11	13.02	12.14	10.15	13.02	11.99	10.13	10.15	12.15	12.01	15.17	12.16	11.00	14.14	12.13	14.14	14.18	11.18	15.10	13.14	15.06	10.21	11.23	12.45	14.15	14.16	15.04	7.98	13.16	5.16	5.98	14.14	9.07	7.98	13.18	9.26	11.21	15.14	0.24	9.15	13.14	8.09	7.07	15.17
"G09"	5.98	7.97	10.04	10.02	6.95	6.98	11.05	8.95	7.98	5.97	9.99	9.01	8.00	13.08	11.99	9.98	10.97	14.01	9.89	13.01	12.98	11.13	8.97	11.97	7.99	6.98	8.98	7.25	10.98	12.97	9.95	10.13	12.97	5.22	7.07	10.97	6.98	11.23	11.98	11.07	10.98	10.97	0.20	9.21	10.96	9.07	12.21	13.99
"G10"	9.97	5.99	8.99	8.98	8.96	8.98	9.98	5.96	7.98	8.98	10.21	8.98	9.00	13.03	12.99	10.98	14.08	14.22	12.13	12.97	13.97	10.07	8.96	11.98	10.98	10.06	10.98	11.23	11.97	11.99	10.95	10.98	12.98	11.21	11.21	10.97	10.98	11.03	11.97	9.98	8.98	10.98	7.98	9.22	12.97	6.96	10.98	13.99
"G11"	6.97	5.98	7.00	7.99	4.96	7.99	8.00	2.97	6.98	6.98	5.98	6.98	9.01	10.97	7.01	6.99	8.99	8.98	6.97	5.96	7.98	9.00	4.96	5.97	6.99	7.99	6.99	5.99	8.99	7.99	6.97	7.99	7.98	4.98	4.98	6.99	6.99	7.99	8.98	5.98	5.99	8.98	6.98	7.98	8.98	6.98	8.99	9.98
"G12"	5.96	4.96	7.99	7.98	3.96	6.99	7.99	2.95	6.97	6.97	4.97	4.96	6.97	9.96	5.98	11.97	10.97	12.97	10.95	5.95	10.98	9.98	5.97	7.96	5.98	7.97	5.98	3.99	5.98	5.97	4.96	7.98	5.96	4.97	4.97	4.97	4.98	5.98	8.96	4.97	4.96	6.97	5.98	5.97	7.96	4.96	7.98	8.97
"H01"	-2.01	-3.01	1.01	2.00	-2.03	1.00	3.01	-1.02	2.00	-1.02	1.99	-0.01	1.00	4.98	1.01	4.99	6.00	7.00	3.97	-0.02	5.99	7.01	-2.02	4.01	-1.01	5.98	6.00	4.99	0.99	1.99	-0.02	5.99	1.98	2.98	4.99	1.00	3.99	3.99	3.98	5.00	3.98	2.00	1.87	4.99	2.98	4.99	4.99	2.99
"H02"	1.95	1.05	2.02	2.01	1.90	1.01	2.06	1.95	2.21	2.04	1.95	1.99	2.03	1.55	1.99	1.45	3.56	3.35	2.56	1.93	3.32	2.33	1.98	2.03	2.78	3.54	4.63	4.32	0.00	3.67	4.43	4.65	4.78	4.56	3.45	2.34	5.54	4.44	4.54	4.56	4.67	3.45	1.56	4.45	3.54	2.45	3.45	3.75
"H03"	-0.04	-1.03	2.99	3.98	-0.04	2.99	3.98	-0.04	2.98	0.98	3.96	2.97	2.98	5.99	3.00	4.98	5.98	4.99	2.97	1.96	6.98	7.99	-0.03	3.98	3.99	9.98	8.99	7.05	3.99	6.99	4.96	9.01	6.99	5.05	5.12	5.97	9.04	7.99	5.98	7.98	8.01	4.97	3.65	9.17	5.96	8.02	8.99	5.96
"H04"	1.98	2.97	4.99	7.00	4.96	5.99	4.99	3.96	7.00	5.98	4.98	6.98	7.98	6.98	5.99	5.99	7.98	6.98	4.97	4.96	8.99	6.99	4.97	5.98	7.99	8.98	7.99	7.09	8.00	8.98	7.95	7.99	8.97	5.24	4.32	7.98	8.01	7.99	7.98	6.98	7.98	8.98	4.45	8.00	8.98	6.99	8.99	9.99
"H05"	-3.03	-3.02	-0.99	0.00	-1.04	1.00	-2.00	-2.04	-0.01	-1.02	-1.03	0.97	0.99	-1.02	0.99	-1.01	1.99	0.99	-2.04	-0.03	0.98	-1.02	-1.03	-0.02	0.99	-1.02	1.98	0.00	-0.02	0.99	0.95	-0.02	-0.02	-2.02	-0.03	0.97	-0.01	-1.00	-0.02	-0.01	-0.02	0.98	0.13	-0.01	-0.02	-1.03	-0.01	0.99
!series_matrix_table_end
